t,value
1572285095,52
1572285098,51
1572285101,51
1572285104,51
1572285107,51
1572285110,51
1572285113,51
1572285116,50
1572285119,50
1572285122,50
1572285125,50
1572285128,56
1572285131,55
1572285134,53
1572285137,53
1572285140,52
1572285143,52
1572285146,53
1572285149,53
1572285152,52
1572285155,53
1572285158,53
1572285161,53
1572285164,52
1572285167,53
1572285170,53
1572285173,52
1572285176,51
1572285179,51
1572285182,51
1572285185,51
1572285188,54
1572285191,54
1572285194,54
1572285197,54
1572285200,54
1572285203,54
1572285206,54
1572285209,54
1572285212,54
1572285215,54
1572285218,54
1572285221,54
1572285224,54
1572285227,54
1572285230,54
1572285233,54
1572285236,54
1572285239,54
1572285242,54
1572285245,54
1572285248,54
1572285251,54
1572285254,53
1572285257,53
1572285260,53
1572285263,53
1572285266,53
1572285269,53
1572285272,53
1572285275,53
1572285278,53
1572285281,53
1572285284,53
1572285287,53
1572285290,53
1572285293,53
1572285296,52
1572285299,52
1572285302,55
1572285305,54
1572285308,56
1572285311,55
1572285314,53
1572285317,53
1572285320,54
1572285323,54
1572285326,52
1572285329,53
1572285332,53
1572285335,53
1572285338,53
1572285341,52
1572285344,51
1572285347,52
1572285350,57
1572285353,56
1572285356,54
1572285359,54
1572285362,53
1572285365,53
1572285368,53
1572285371,53
1572285374,53
1572285377,52
1572285380,52
1572285383,52
1572285386,52
1572285389,56
1572285392,56
1572285395,55
1572285398,54
1572285401,54
1572285404,53
1572285407,52
1572285410,53
1572285413,53
1572285416,51
1572285419,51
1572285422,51
1572285425,51
1572285428,53
1572285431,54
1572285434,54
1572285437,53
1572285440,53
1572285443,52
1572285446,52
1572285449,53
1572285452,53
1572285455,52
1572285458,51
1572285461,51
1572285464,51
1572285467,51
1572285470,56
1572285473,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293136,55
1572293137,55
1572293137,55
1572293137,55
1572293137,55
1572293137,55
1572293137,55
1572293137,55
1572293137,55
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293137,56
1572293138,56
1572293138,56
1572293138,56
1572293138,56
1572293138,56
1572293138,56
1572293138,56
1572293138,56
1572293138,56
1572293138,56
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293138,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293139,57
1572293140,57
1572293140,57
1572293140,57
1572293140,57
1572293140,57
1572293140,57
1572293140,57
1572293140,57
1572293140,57
1572293140,57
1572293140,57
1572293140,57
1572293140,57
1572293140,57
1572293140,57
1572293140,58
1572293140,58
1572293140,58
1572293140,58
1572293140,58
1572293140,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293141,58
1572293142,58
1572293142,58
1572293142,58
1572293142,58
1572293142,57
1572293142,57
1572293142,57
1572293142,57
1572293142,57
